time_index,incumbent_id,sector_id,tone_group,frequency_ghz,spectral_overlap_fraction,path_gain_linear,receiver_gain_linear,element_gain_accounted,clutter_treatment,implementation_version,provenance_note
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_01,P452_p50_coast5_H,8.15,1,9.52912297595533e-13,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_11,P452_p1_coast5_V,8.15,1,8.27458099846723e-13,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_11,P452_p0.1_coast5_V,8.15,1,9.98839064856799e-13,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_11,P452_p0.01_coast5_V,8.15,1,1.20571625382782e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_11,P452_p0.005_coast5_V,8.15,1,1.27601051210899e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_11,P452_p50_coast50_H,8.15,1,6.00974541615569e-13,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_11,P452_p20_coast50_H,8.15,1,6.56424156432139e-13,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_11,P452_p10_coast50_H,8.15,1,6.87446666070965e-13,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_11,P452_p1_coast50_H,8.15,1,8.27458099846723e-13,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_11,P452_p0.1_coast50_H,8.15,1,9.98839064856799e-13,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_11,P452_p0.01_coast50_H,8.15,1,1.20571625382782e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_11,P452_p0.005_coast50_H,8.15,1,1.27601051210899e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_11,P452_p50_coast50_V,8.15,1,6.00974541615569e-13,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_11,P452_p20_coast50_V,8.15,1,6.56424156432139e-13,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_11,P452_p10_coast50_V,8.15,1,6.87446666070965e-13,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_11,P452_p1_coast50_V,8.15,1,8.27458099846723e-13,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_11,P452_p0.1_coast50_V,8.15,1,9.98839064856799e-13,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_11,P452_p0.01_coast50_V,8.15,1,1.20571625382782e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_11,P452_p0.005_coast50_V,8.15,1,1.27601051210899e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_11,P452_p50_coast200_H,8.15,1,6.00974541615569e-13,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_11,P452_p20_coast200_H,8.15,1,6.56424156432139e-13,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_11,P452_p10_coast200_H,8.15,1,6.87446666070965e-13,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_11,P452_p1_coast200_H,8.15,1,8.27458099846723e-13,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_11,P452_p0.1_coast200_H,8.15,1,9.98839064856799e-13,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_11,P452_p0.01_coast200_H,8.15,1,1.20571625382782e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_11,P452_p0.005_coast200_H,8.15,1,1.27601051210899e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_11,P452_p50_coast200_V,8.15,1,6.00974541615569e-13,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_11,P452_p20_coast200_V,8.15,1,6.56424156432139e-13,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_11,P452_p10_coast200_V,8.15,1,6.87446666070965e-13,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_11,P452_p1_coast200_V,8.15,1,8.27458099846723e-13,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_11,P452_p0.1_coast200_V,8.15,1,9.98839064856799e-13,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_11,P452_p0.01_coast200_V,8.15,1,1.20571625382782e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_11,P452_p0.005_coast200_V,8.15,1,1.27601051210899e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_12,P452_p50_coast5_H,8.15,1,8.79984660406086e-13,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_12,P452_p20_coast5_H,8.15,1,9.48592245548472e-13,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_12,P452_p10_coast5_H,8.15,1,9.86595372499823e-13,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_12,P452_p1_coast5_H,8.15,1,1.15597458482464e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_12,P452_p0.1_coast5_H,8.15,1,1.35731503805018e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_12,P452_p0.01_coast5_H,8.15,1,1.59372412231112e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_12,P452_p0.005_coast5_H,8.15,1,1.67264889752172e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_12,P452_p50_coast5_V,8.15,1,8.79984660406086e-13,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_12,P452_p20_coast5_V,8.15,1,9.48592245548472e-13,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_12,P452_p10_coast5_V,8.15,1,9.86595372499823e-13,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_12,P452_p1_coast5_V,8.15,1,1.15597458482464e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_12,P452_p0.1_coast5_V,8.15,1,1.35731503805018e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_12,P452_p0.01_coast5_V,8.15,1,1.59372412231112e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_12,P452_p0.005_coast5_V,8.15,1,1.67264889752172e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_12,P452_p50_coast50_H,8.15,1,8.79984660406086e-13,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_12,P452_p20_coast50_H,8.15,1,9.48592245548472e-13,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_12,P452_p10_coast50_H,8.15,1,9.86595372499823e-13,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_12,P452_p1_coast50_H,8.15,1,1.15597458482464e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_12,P452_p0.1_coast50_H,8.15,1,1.35731503805018e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_12,P452_p0.01_coast50_H,8.15,1,1.59372412231112e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_12,P452_p0.005_coast50_H,8.15,1,1.67264889752172e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_12,P452_p50_coast50_V,8.15,1,8.79984660406086e-13,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_12,P452_p20_coast50_V,8.15,1,9.48592245548472e-13,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_12,P452_p10_coast50_V,8.15,1,9.86595372499823e-13,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_12,P452_p1_coast50_V,8.15,1,1.15597458482464e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_12,P452_p0.1_coast50_V,8.15,1,1.35731503805018e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_12,P452_p0.01_coast50_V,8.15,1,1.59372412231112e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_12,P452_p0.005_coast50_V,8.15,1,1.67264889752172e-12,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_12,P452_p50_coast200_H,8.15,1,8.79984660406086e-13,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
0,NRCAN_GATINEAU_REFERENCE,SITE_PROP_E3_SITE_12,P452_p20_coast200_H,8.15,1,9.48592245548472e-13,1,0,none_documented,ITU-R P.452-18 reference v18.0 commit 86f8026ce39635fa2b599e50d6d01fe5b0d6bbfe; MATLAB 2026a,ALL_SITE_BASIC_LOSS_AUDIT_NOT_PAPER_RESULT; Gt=Gr=0dBi; g=h; no separate P2108; site-level propagation only; no direct antenna gain included
